"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID"
"Commd1",854.646091477943,-0.155738925052379,0.13906510738421,-1.04799059802781,0.294642938672598,0.523091222534008,"Commd1","17846"
"Sgms2",6814.12853231861,-0.155728610061904,0.154846815760748,-0.941114670947235,0.34664609803313,0.578161444754235,"Sgms2","74442"
"D830024N08Rik",41.0025803986833,-0.155712465042259,0.400780480301424,-0.363571761111393,0.716177817039401,0.874636147728698,"D830024N08Rik","105246804"
"Cd84",1650.14600449001,-0.155654090064575,0.304678642181751,-0.47805809104823,0.63260885950758,0.817705963669239,"Cd84","12523"
"Ppp2r3d.2",412.881587086346,-0.155649341441791,0.137857497097646,-1.0565210054454,0.290730249288285,0.518313658624616,"Ppp2r3d","19054"
"Fundc1",902.722200368207,0.155639277858679,0.131569936683606,1.10693431592132,0.268322327987304,0.492715779268722,"Fundc1","72018"
"Sec11c",4309.16454952276,-0.155616602862338,0.0966159980382216,-1.5071686451423,0.13176743502079,0.301818553557942,"Sec11c","66286"
"Gm16158",4.77005700090246,0.155586893628653,0.961389717811449,0.151433795193976,0.879633532144494,0.965509317278018,"Gm16158","105242966"
"Gm5884",760.002733303005,-0.155582568217059,0.130671987586765,-1.11410693987029,0.265233311767555,0.489338598664245,"Gm5884","545878"
"Zbtb9",775.878925692331,0.155575261084395,0.117471511299889,1.23923885437007,0.215257055426363,0.425997510738869,"Zbtb9","474156"
"Zfp664",1310.18503576372,-0.155566890997206,0.109504728002036,-1.32932060243554,0.18374221997076,0.381570362729511,"Zfp664","269704"
"Dynlt1f",1996.09540901971,0.155560463399493,0.119054467843504,1.22263755435731,0.221466622247162,0.434159996499475,"Dynlt1f","100040531"
"Cdk20",142.200566062013,0.155544670512407,0.325213663976446,0.447535533202407,0.654488437960042,0.832804640726933,"Cdk20","105278"
"Zranb3.1",237.325559330973,-0.155523827948979,0.173942354956882,-0.836621005763965,0.402805634412938,0.633678310391848,"Zranb3","226409"
"Actg1.1",69727.382447279,-0.155492914550361,0.115690144637079,-1.25760854571298,0.208533361263982,0.41710692560513,"Actg1","11465"
"Cct7",8729.44536903143,0.155448054856553,0.0988136686432368,1.47194266596546,0.141036360740199,0.3170644079479,"Cct7","12468"
"Ldhb.ps",2.72355069149894,0.155428560459106,1.52581366099278,0.095312136846699,0.924066902733262,NA,"Ldhb","16832"
"Tnfrsf12a",77.8779790107462,-0.155377096764967,0.349935964774181,-0.415439141440581,0.677820458095344,0.850040765470711,"Tnfrsf12a","27279"
"Aurka",4933.77063985575,-0.155365405323253,0.115788468801646,-1.25543939588902,0.20931929548434,0.41819520328327,"Aurka","20878"
"Twf2",4582.29630937588,-0.155364576531139,0.11861144154619,-1.22555273451028,0.220367033787227,0.433127769415986,"Twf2","23999"
"Surf1",9674.42902075923,0.155315833657704,0.227431405406356,0.638943568053255,0.522859643813715,0.736547022320312,"Surf1","20930"
"Cntrl",6191.09259170017,-0.155243585812164,0.0976288751983079,-1.4877113509414,0.136827032814981,0.310148089217899,"Cntrl","26920"
"Atg16l1",1519.64791865464,-0.155202153754273,0.0961934473643227,-1.50948071550378,0.131175979831257,0.300928394739363,"Atg16l1","77040"
"Eif3i",5069.23109259029,0.155176994631613,0.0925159033771308,1.56921123106602,0.116598728119794,0.276189909644489,"Eif3i","54709"
"Gpi1",104097.974704596,-0.155159180737059,0.132426878258053,-1.0961459081909,0.273014926919621,0.498246238661577,"Gpi1","14751"
"Tufm",2730.37000577398,0.15513605840698,0.123764541289844,1.17267883752816,0.240924620998784,0.458960487216376,"Tufm","233870"
"Rps18.ps5",204.227299605958,0.155118035000655,0.216090922300078,0.671560070437086,0.501863805390457,0.720121289112232,"Rps18","20084"
"Isg20",886.438265434321,-0.155116893191741,0.19019986363559,-0.762970542764299,0.445480963788147,0.672533809852011,"Isg20","57444"
"Hoxb2",138.820290051978,0.15511328030516,0.275877259069957,0.526006677006903,0.59888356778888,0.795122117179371,"Hoxb2","103889"
"Tpp1",5787.86265715652,0.155104379899602,0.067159318967157,2.16059933500163,0.0307263028420568,0.101864640353519,"Tpp1","12751"
"Rab22a",1898.9493801647,-0.155068869108357,0.0993646094249366,-1.45996517218685,0.144299646010254,0.321937708549694,"Rab22a","19334"
"Oser1",1790.74161232929,-0.155067280900788,0.158747030474741,-0.913826737211756,0.36080789483253,0.591932623163741,"Oser1","66680"
"Adam1b",15.8369737135002,0.155041327057032,0.573374192901567,0.252961031125325,0.800298326659328,0.925049857707407,"Adam1b","280667"
"Lix1l",243.526080960723,0.155026905167968,0.195295413835924,0.742602718207256,0.457722242358245,0.683192096743892,"Lix1l","280411"
"Gm44597",239.898660308601,0.154963632147779,0.784146696721459,0.18486800078847,0.853332570012499,0.95181532566444,"Gm44597",NA
"Mfsd11",1278.62121754633,-0.154955777821723,0.121961012850582,-1.18854193183287,0.234619969874097,0.451485150226052,"Mfsd11","69900"
"Gm15500",2850.85948698492,0.154862472273855,0.135889250894608,1.06603334200589,0.286408570024005,0.513121898462969,"Gm15500","100043295"
"D130020L05Rik",78.2218532879444,-0.154820881453194,0.447473238304711,-0.323641436081987,0.746209513465076,0.894503027406143,"D130020L05Rik","319760"
"Gm43625",6.7848959346875,-0.154807954709612,0.853747053592658,-0.169614587951132,0.865313249264452,0.958482353186216,"Gm43625",NA
"Mgst2",638.166195357383,0.154698985591419,0.224329527090255,0.6450287105237,0.518908580332595,0.733520883023458,"Mgst2","211666"
"Zkscan8",980.355227726512,0.154698502504812,0.147479127938528,0.981145634147801,0.326520929352712,0.557438763723958,"Zkscan8","93681"
"Dazap1",7349.46589511599,-0.15464382874879,0.0836953919179813,-1.72821735383635,0.0839492635991856,0.217390143477237,"Dazap1","70248"
"Gclm",11464.8629127863,0.154600057633124,0.0839586879547835,1.7222762903465,0.0850194805777081,0.219095789214344,"Gclm","14630"
"Ckb",132.363463389356,-0.154595236166161,0.33548147247845,-0.431008112304769,0.666462471924844,0.84139062377954,"Ckb","12709"
"Rps6kb2",2374.24383026093,-0.154519647376559,0.155957158773981,-0.926662479059413,0.354101804367996,0.585513781228459,"Rps6kb2","58988"
"AB124611",95.1690647771528,-0.154410501660073,0.302752084641113,-0.476992592243448,0.633367396611188,0.818187953318385,"AB124611","382062"
"Zkscan6",755.360919805593,-0.154364207718848,0.177369400040226,-0.813918340402051,0.415691733186125,0.645793379076616,"Zkscan6","52712"
"Gm15420",4.31269369648981,-0.154310799020827,0.936698123907945,-0.154063294606331,0.877559829352791,0.96422379979192,"Gm15420","102638735"
"Hoxb3",799.829808309137,-0.154262377688693,0.307355557345785,-0.46936642022839,0.638807746418782,0.822388679624627,"Hoxb3","15410"
"Gm10686",51.9055432042257,-0.154095458789367,0.528197527468103,-0.27280600778289,0.785002341137767,0.916749132069376,"Gm10686",NA
"Vamp7",823.476009693673,0.154063371172593,0.134055930247066,1.07465123629431,0.282530903494535,0.508766488545657,"Vamp7","20955"
"Zfp748",22.0958472643474,-0.154045315986475,0.508934927257973,-0.283032875661646,0.777151635790421,0.912627965672248,"Zfp748","212276"
"Gm5121",32.3952320199992,-0.154009369956586,0.434618124536507,-0.331346903928968,0.740382466139394,0.890501748921425,"Gm5121","101154638"
"Ddb2",1012.13356354007,-0.153922939186714,0.101556732044185,-1.41716788527713,0.156433848727047,0.340930822506693,"Ddb2","107986"
"Gm50461",192.789048232662,0.153922740961755,0.229927301997834,0.625948896504298,0.531348461236031,0.743051747616993,"Gm50461",NA
"Cd99l2",504.112638213715,0.153884081966902,0.189096744462172,0.760901951940722,0.446715632597994,0.673448806771896,"Cd99l2","171486"
"Gm36936",58.763008184888,-0.153840765600667,0.298237422973397,-0.482302871874994,0.629590807448189,0.816190666360819,"Gm36936",NA
"Rif1",3015.10539645059,0.153832798461181,0.0961650297562606,1.49568714142489,0.134735202695393,0.306534782973631,"Rif1","51869"
"Gm12186",4.26499540056804,-0.153788437660718,1.16973483618427,-0.122923959527241,0.902167312549659,0.977238031708364,"Gm12186","667219"
"Klhl12",1035.6228116572,-0.153781530150759,0.15730099131935,-0.914053553921073,0.360688706174954,0.591804593843982,"Klhl12","240756"
"Dhx58os",13.4134429228821,0.153767553788235,0.677888871507825,0.212081300978513,0.83204360754809,0.942378341030741,"Dhx58os","102636186"
"Hadha",5806.37356128863,-0.153607177450357,0.0666969933626775,-2.15312820278819,0.0313086043200202,0.103386778475522,"Hadha","97212"
"AA465934.1",9.56230263634437,0.153590380867155,0.771025219011161,0.186233053506745,0.852262004395672,0.951568504229121,"AA465934","613254"
"Retreg1",1144.14132660333,-0.15357352129254,0.162403652221764,-0.884053525449593,0.376667319406374,0.60795735104189,"Retreg1","66270"
"Katna1",1386.21168979076,-0.153451498535608,0.118618733972204,-1.20934943184626,0.226528627364626,0.441110080500749,"Katna1","23924"
"Spata5l1",476.82906925738,-0.153438283943143,0.184197554010338,-0.778719808272225,0.436144785040279,0.663976837093602,"Spata5l1","214616"
"Vps52",3624.73306147401,0.15342277207431,0.0839226527192418,1.70898759068212,0.0874532481393633,0.223534725165286,"Vps52","224705"
"Dna2",2657.87617354731,0.153409767865925,0.0802127307982112,1.78786791621266,0.0737973202733583,0.197995137790559,"Dna2","327762"
"Rad52",632.901535520414,-0.153337127787641,0.128888624297909,-1.11210068823713,0.266094860858904,0.490317765990788,"Rad52","19365"
"Dtx3l",2802.85170375912,-0.153336575611816,0.144510805975916,-0.991874445954608,0.321258776112998,0.551876778238655,"Dtx3l","209200"
"H3f3a.ps2.1",154.655113365679,-0.153327543088211,0.196363514386439,-0.729909237650661,0.465445665363192,0.690319783838089,"H3f3a","15078"
"Zfp953",492.902157655517,-0.153326305560498,0.19361088199351,-0.740280216094994,0.459129982838485,0.684210510190934,"Zfp953","629016"
"E330034L11Rik.1",66.771419282054,-0.153301667855535,0.369625022639108,-0.387694715126066,0.698241967216804,0.863956773033791,"E330034L11Rik","399583"
"Flacc1",14.9464132747017,0.153292426289325,0.531878816282938,0.269408034128397,0.787615704309012,0.918302290521549,"Flacc1","108812"
"Llph.ps1",8.97736694443017,0.153284901763419,0.773006345427324,0.185360576418308,0.852946228007838,0.95181532566444,"Llph","66225"
"Xpc",2780.15835925816,0.153263071017495,0.104726415556567,1.36797454831358,0.171320043012363,0.362595970267905,"Xpc","22591"
"A230072C01Rik",49.2481432654138,0.153259385562336,0.458351377017032,0.312553627513184,0.754619813933969,0.899595607211873,"A230072C01Rik","320742"
"Sgsm2.1",11.3166455965104,-0.153258575995327,0.763016262722559,-0.187752978533063,0.851070297829173,0.950775744586806,"Sgsm2","97761"
"Rgs12",2312.994156585,-0.153225124481659,0.201411204660567,-0.711108027594751,0.477017295821218,0.700007700727742,"Rgs12","71729"
"Sap30l",481.910957950728,-0.153138641793726,0.142671912150238,-1.00327134918467,0.31572995589783,0.54658740070749,"Sap30l","50724"
"Tex264",1088.3421080449,-0.153125497495581,0.11604033532218,-1.23341161586788,0.217422233414019,0.429177258689201,"Tex264","21767"
"Supt3",811.036785827826,0.153069097020852,0.102015515797066,1.40242487530477,0.160788409476769,0.34710356810684,"Supt3","109115"
"Gm32031",40.1240218336897,-0.153043069676101,0.421038693374513,-0.339738536925548,0.73405343780592,0.886331616786316,"Gm32031","102634450"
"Mir705",2.32583442862784,0.153026257918999,1.12337553722746,0.127318294888274,0.89868848091354,NA,"Mir705","735267"
"Smim14",3245.13668359391,-0.153012839066266,0.130350668335349,-1.09713928507325,0.272580509314831,0.497672289334161,"Smim14","68552"
"Lrrc18",1.84259108666332,0.153009165652182,2.53195450222874,0.0564817280588172,0.954958051182806,NA,"Lrrc18","67580"
